case,split,domain,initial_context,seed,mode,policy,committed,cycles,draft_cycles,rejections,proposed,accepted,target_ms,draft_ms,verify_ms,recovery_ms,total_ms,ms_per_token,simulated_tps,host_simulator_seconds,depth_0_cycles,depth_1_cycles,depth_2_cycles,depth_3_cycles,depth_4_cycles,depth_5_cycles
heldout-code-256,heldout,code,256,121,resident_seed_batch,fixed_2,256,117,116,59,232,139,2380.7631639081364,578.694331327859,1801.832178665138,69.89791164097993,4831.187585542114,18.871826506023883,52.989041610826604,8.258299203589559e-05,1,0,116,0,0,0
heldout-code-256,heldout,code,256,121,resident_seed_batch,fixed_3,256,101,100,67,299,155,44.23560546064857,591.6186239704866,2577.1656768774233,184.30870670808628,3397.3286130166434,13.270814894596263,75.35332290763769,6.891699740663171e-05,1,0,1,99,0,0
heldout-code-256,heldout,code,256,121,resident_seed_batch,fixed_4,256,88,87,62,345,168,44.23560546064857,600.6864003248421,2427.9364507436917,172.59722824887518,3245.455684778057,12.677561268664284,78.87952412990867,5.583296297118068e-05,1,0,1,1,85,0
heldout-code-256,heldout,code,256,121,resident_seed_batch,fixed_5,256,83,82,64,399,173,66.1282487601365,649.1932075474775,2440.3241638544555,175.62173595291804,3331.267356114986,13.012763109824164,76.84762963563337,4.2750034481287e-05,1,0,1,1,1,79
heldout-code-256,heldout,code,256,121,resident_seed_batch,candidate,256,90,81,59,368,166,301.5089889771064,613.6700548985225,2333.195412389229,161.71228826759352,3410.086744532451,13.320651345829887,75.07140409564553,0.0001159579842351377,9,3,2,6,2,68
heldout-code-256,heldout,code,256,122,resident_seed_batch,ordinary,256,256,0,0,0,0,5215.796738923271,0.0,0.0,0.0,5215.796738923271,20.374206011419027,49.081667253169776,0.0001627500168979168,256,0,0,0,0,0
heldout-code-256,heldout,code,256,122,resident_seed_batch,default,256,144,48,37,235,112,1976.9414981359644,390.0569094349489,1437.5834916595147,101.53521573690595,3906.117114967333,15.258269980341144,65.5382295167412,0.00020462501561269164,96,0,0,0,0,48
heldout-code-256,heldout,code,256,122,resident_seed_batch,existing_cost_gate,256,127,68,59,335,129,1238.3602048874245,535.8271299522409,1997.3946120805651,159.04530698300638,3930.6272539032366,15.354012710559518,65.12955400331688,0.00019854196580126882,59,0,0,0,0,68
heldout-code-256,heldout,code,256,122,resident_seed_batch,fixed_1,256,149,149,42,144,107,3024.713678832252,593.6392877929486,2121.1363403016176,0.0,5739.489306926819,22.419880105182887,44.60327152993232,8.112500654533505e-05,0,149,0,0,0,0
heldout-code-256,heldout,code,256,122,resident_seed_batch,fixed_2,256,115,115,58,225,141,2359.8050827860516,577.6716533059756,1884.0168537909112,79.60320515932509,4901.096795042265,19.144909355633846,52.23320630169117,6.683397805318236e-05,0,1,114,0,0,0
heldout-code-256,heldout,code,256,122,resident_seed_batch,fixed_3,256,101,101,65,295,155,62.23265243376166,604.2072770491524,2589.739372861297,174.37751040166378,3430.5568127458764,13.40061254978858,74.62345443423607,6.066600326448679e-05,0,1,0,100,0,0
heldout-code-256,heldout,code,256,122,resident_seed_batch,fixed_4,256,94,94,71,364,162,62.23265243376166,649.4705231329052,2576.9944350891246,191.22852475219653,3479.92613540799,13.59346146643746,73.56477983691062,5.3291034419089556e-05,0,1,0,1,92,0
heldout-code-256,heldout,code,256,122,resident_seed_batch,fixed_5,256,81,81,65,393,175,42.437968007086596,648.7930368900234,2443.2562796015372,180.55202300551312,3315.039307504159,12.94937229493812,77.22382036933926,4.21669683419168e-05,0,1,0,1,1,78
heldout-code-256,heldout,code,256,122,resident_seed_batch,candidate,256,108,98,65,297,148,385.0061705558722,598.21618634766,2485.1375912483463,170.1822572016337,3638.542205353513,14.21305548966216,70.35784815779746,0.0001919170026667416,10,3,2,74,17,2
heldout-code-256,heldout,code,256,123,resident_seed_batch,ordinary,256,256,0,0,0,0,5239.377474679858,0.0,0.0,0.0,5239.377474679858,20.466318260468196,48.860766615339614,0.00013158301590010524,256,0,0,0,0,0
heldout-code-256,heldout,code,256,123,resident_seed_batch,default,256,159,44,34,210,97,2396.9357788705597,353.5127627488247,1272.4750414974399,90.3962738313207,4113.319856948145,16.06765569120369,62.23683275385684,0.00022087496472522616,115,0,0,0,0,44
heldout-code-256,heldout,code,256,123,resident_seed_batch,existing_cost_gate,256,136,64,53,310,120,1489.755950631835,517.9243001536952,1908.9383447836756,145.38663733072622,4062.0052328999336,15.867207941015366,63.0230601198013,0.00019870803225785494,72,0,0,0,0,64
heldout-code-256,heldout,code,256,123,resident_seed_batch,fixed_1,256,149,148,41,146,107,3064.1415257019453,597.3966157385873,2130.3551129056314,0.0,5791.893254346164,22.624583024789704,44.19970962135754,8.970795897766948e-05,1,148,0,0,0,0
heldout-code-256,heldout,code,256,123,resident_seed_batch,fixed_2,256,116,115,54,223,140,2407.4354102434886,583.88160772347,1764.480042858366,51.52609133814157,4807.323152163463,18.77860606313853,53.252088927034386,6.579101318493485e-05,1,1,114,0,0,0
heldout-code-256,heldout,code,256,123,resident_seed_batch,fixed_3,256,107,106,79,310,149,80.11769408490002,637.7202482265253,2717.073702184462,215.44064573354535,3650.352290229433,14.259188633708723,70.13021748208028,0.00010962504893541336,1,1,0,105,0,0
heldout-code-256,heldout,code,256,123,resident_seed_batch,fixed_4,256,97,96,75,369,159,99.54232931187643,676.728252278252,2643.595251170304,200.4960274075792,3620.3618601680128,14.1420385162813,70.71116365923699,0.00014170899521559477,1,1,0,0,95,0
heldout-code-256,heldout,code,256,123,resident_seed_batch,fixed_5,256,97,96,81,460,159,99.54232931187643,771.7238317702072,2833.74935686102,219.06368611518366,3924.0792040582865,15.328434390852681,65.23823467560098,0.0001872080028988421,1,1,0,0,1,94
heldout-code-256,heldout,code,256,123,resident_seed_batch,candidate,256,105,93,74,381,151,388.37702923613443,675.0723496286196,2609.9889694930644,201.51843641101672,3874.9567847688345,15.13654994050326,66.06525290972297,0.00022600003285333514,12,3,2,28,2,58
heldout-code-256,heldout,code,256,124,resident_seed_batch,ordinary,256,256,0,0,0,0,5236.066155430003,0.0,0.0,0.0,5236.066155430003,20.45338341964845,48.89166645354893,0.0004327080096118152,256,0,0,0,0,0
heldout-code-256,heldout,code,256,124,resident_seed_batch,default,256,160,44,33,210,96,2437.4593720833554,351.7142037014345,1260.3599625640475,85.99187141061118,4135.525409759446,16.154396131872836,61.902654350971794,0.0003684170078486204,116,0,0,0,0,44
heldout-code-256,heldout,code,256,124,resident_seed_batch,existing_cost_gate,256,132,60,46,285,124,1551.9996558702105,474.6673503274885,1709.2683085831175,118.43128473373908,3854.3665995145543,15.056119529353728,66.41817621402241,0.00021349999587982893,72,0,0,0,0,60
heldout-code-256,heldout,code,256,124,resident_seed_batch,fixed_1,256,153,152,49,145,103,3118.4841189785407,607.5003906890921,2032.8910110657782,0.0,5758.87552073341,22.495607502864882,44.45312267617788,0.00013212498743087053,1,152,0,0,0,0
heldout-code-256,heldout,code,256,124,resident_seed_batch,fixed_2,256,115,114,54,219,141,2339.487182365976,567.1037165088586,1761.9466522720293,58.77289081610675,4727.310441962969,18.466056413917848,54.15341411208411,7.720798021182418e-05,1,1,113,0,0,0
heldout-code-256,heldout,code,256,124,resident_seed_batch,fixed_3,256,102,101,66,286,154,142.6399823592311,600.707793851476,2476.2751054183636,166.336331038928,3385.9592126679977,13.226403174484366,75.60634488514185,6.399996345862746e-05,1,1,0,100,0,0
heldout-code-256,heldout,code,256,124,resident_seed_batch,fixed_4,256,93,92,68,349,163,122.92749881649313,641.2484632084564,2465.7016485708846,176.2027285688622,3406.0803391646964,13.305001324862095,75.15970690896305,5.545798921957612e-05,1,1,0,0,91,0
heldout-code-256,heldout,code,256,124,resident_seed_batch,fixed_5,256,90,89,73,420,166,122.92749881649313,703.2800696663973,2541.5603932864105,188.4735321716978,3556.241493940997,13.891568335707019,71.98611242688779,4.579202504828572e-05,1,1,0,0,1,87
heldout-code-256,heldout,code,256,124,resident_seed_batch,candidate,256,102,90,69,372,154,454.4864390481848,661.1994875363345,2430.368082209198,175.08348649396004,3721.137495287676,14.535693340967484,68.79616792558454,0.00012987502850592136,12,2,3,3,33,49
heldout-code-256,heldout,code,256,125,resident_seed_batch,ordinary,256,256,0,0,0,0,5218.380016444074,0.0,0.0,0.0,5218.380016444074,20.384296939234662,49.05737014040698,0.00014112499775364995,256,0,0,0,0,0
heldout-code-256,heldout,code,256,125,resident_seed_batch,default,256,162,44,34,210,94,2467.0238546800215,350.859520415596,1255.0293182559478,89.82611491228857,4162.738808263854,16.260698469780678,61.49797327946441,0.0002275829901918769,118,0,0,0,0,44
heldout-code-256,heldout,code,256,125,resident_seed_batch,existing_cost_gate,256,129,72,58,355,127,1190.8295579049034,573.735916937929,2147.333663535514,159.2820507104833,4071.181189088832,15.90305151987825,62.881013668982675,0.00020183395827189088,57,0,0,0,0,72
heldout-code-256,heldout,code,256,125,resident_seed_batch,fixed_1,256,152,152,48,150,104,3109.315072949013,609.9324436134815,2055.033826080058,0.0,5774.281342642552,22.555786494697468,44.33452144242832,0.00014566699974238873,0,152,0,0,0,0
heldout-code-256,heldout,code,256,125,resident_seed_batch,fixed_2,256,124,124,69,241,132,2536.681397677031,620.9432928906012,1694.8199823503821,64.17002943137652,4916.61470234939,19.205526181052306,52.06834692124057,0.00021370803005993366,0,1,123,0,0,0
heldout-code-256,heldout,code,256,125,resident_seed_batch,fixed_3,256,100,100,61,295,156,40.73128992557504,601.4118163933063,2596.7385884558307,168.79781855244832,3407.679513327161,13.311248098934223,75.12443555762933,0.000167582998983562,0,1,0,99,0,0
heldout-code-256,heldout,code,256,125,resident_seed_batch,fixed_4,256,88,88,60,345,168,40.73128992557504,605.6295714407403,2423.073264760276,164.16671398888505,3233.600840115478,12.631253281701087,79.16870778362915,8.420797530561686e-05,0,1,0,0,87,0
heldout-code-256,heldout,code,256,125,resident_seed_batch,fixed_5,256,89,89,74,430,167,59.096987475226186,705.2270372519322,2627.8120455604367,201.03259586388526,3593.168666151483,14.035815102154231,71.24630758683327,6.316602230072021e-05,0,1,0,0,1,87
heldout-code-256,heldout,code,256,125,resident_seed_batch,candidate,256,103,93,58,301,153,330.662184311879,581.9039324254259,2396.142250026562,154.136697265199,3462.845064029067,13.526738531363543,73.92765060708219,0.0001502920058555901,10,3,2,56,30,2
heldout-code-256,heldout,code,256,126,resident_seed_batch,ordinary,256,256,0,0,0,0,5219.272465433399,0.0,0.0,0.0,5219.272465433399,20.387783068099214,49.04898176814041,0.00018154102144762874,256,0,0,0,0,0
heldout-code-256,heldout,code,256,126,resident_seed_batch,default,256,130,52,39,250,126,1644.1798092489375,420.77006746900054,1521.4488050217026,105.60577916563527,3692.0044609052766,14.421892425411237,69.33902781288324,0.0001905839890241623,78,0,0,0,0,52
heldout-code-256,heldout,code,256,126,resident_seed_batch,existing_cost_gate,256,114,68,55,330,142,989.9498861325801,549.7839879781442,2023.0507402879991,150.76065134383555,3713.5452657425603,14.506036194306876,68.93681958359278,0.0001771660172380507,46,0,0,0,0,68
heldout-code-256,heldout,code,256,126,resident_seed_batch,fixed_1,256,154,153,51,149,102,3150.5684487091553,614.633197588616,2028.2191456190194,0.0,5793.42079191679,22.630549968424962,44.1880555883635,8.091703057289124e-05,1,153,0,0,0,0
heldout-code-256,heldout,code,256,126,resident_seed_batch,fixed_2,256,119,118,63,233,137,2424.255061340561,588.655943760194,1812.339534783703,75.16308826739478,4900.413628151851,19.14224073496817,52.24048813539607,6.020802538841963e-05,1,1,117,0,0,0
heldout-code-256,heldout,code,256,126,resident_seed_batch,fixed_3,256,105,104,68,303,151,97.23054855390947,619.9273616927352,2615.244672949494,178.72911816280026,3511.131701358941,13.715358208433363,72.91096483248359,6.345799192786217e-05,1,1,1,102,0,0
heldout-code-256,heldout,code,256,126,resident_seed_batch,fixed_4,256,88,87,59,338,168,76.98572961554814,610.7108062098329,2411.9018252150436,158.72682286883287,3258.325183909257,12.727832749645534,78.56797144257334,4.6459026634693146e-05,1,1,1,1,84,0
heldout-code-256,heldout,code,256,126,resident_seed_batch,fixed_5,256,88,87,75,416,168,96.40181764466544,696.3822454286586,2560.9414038031396,202.19329975065972,3555.9187666271227,13.890307682137198,71.99264572706265,4.299997817724943e-05,1,1,1,1,0,84
heldout-code-256,heldout,code,256,126,resident_seed_batch,candidate,256,100,90,68,364,156,337.73904290219497,641.159056562122,2533.5478717437545,187.61255509027848,3700.0585262983504,14.453353618352931,69.1880947775467,0.0001243329606950283,10,3,3,29,2,53
heldout-code-256,heldout,code,256,127,resident_seed_batch,ordinary,256,256,0,0,0,0,5242.398888075898,0.0,0.0,0.0,5242.398888075898,20.478120656546476,48.832606115167046,0.000140791991725564,256,0,0,0,0,0
heldout-code-256,heldout,code,256,127,resident_seed_batch,default,256,125,53,37,265,131,1483.6215281527839,416.4771883099093,1564.7995223908813,101.70146939088715,3566.5997082444605,13.932030110329924,71.77704843305992,0.00021845800802111626,72,0,0,0,0,53
heldout-code-256,heldout,code,256,127,resident_seed_batch,existing_cost_gate,256,115,62,45,310,141,1097.548328899231,484.52302726852065,1830.7442203925718,123.23358680978183,3536.0491633701035,13.812692044414467,72.39718345884478,0.00017791701247915626,53,0,0,0,0,62
heldout-code-256,heldout,code,256,127,resident_seed_batch,fixed_1,256,151,150,45,147,105,3087.1085709504214,601.4808881692006,2094.3171961458484,0.0,5782.906655265469,22.58947912213074,44.26839568072677,9.62500344030559e-05,1,150,0,0,0,0
heldout-code-256,heldout,code,256,127,resident_seed_batch,fixed_2,256,121,120,64,236,135,2475.37389678763,601.5613578960257,1740.1840982771437,64.7340730911465,4881.853426051945,19.06973994551541,52.439100001212545,6.962503539398313e-05,1,0,120,0,0,0
heldout-code-256,heldout,code,256,127,resident_seed_batch,fixed_3,256,98,97,56,281,158,103.20692767992529,578.2665512209628,2447.722260073015,147.84345475121032,3277.0391937251143,12.800934350488728,78.11929759344645,5.204201443120837e-05,1,0,1,96,0,0
heldout-code-256,heldout,code,256,127,resident_seed_batch,fixed_4,256,91,90,64,350,165,83.28074845967446,625.470647967772,2474.92788412119,173.3307145928594,3357.0099951414963,13.11332029352147,76.25833714242776,4.795799031853676e-05,1,0,1,0,89,0
heldout-code-256,heldout,code,256,127,resident_seed_batch,fixed_5,256,80,79,58,391,176,41.86739748394501,618.9941228362269,2338.0063896568404,157.07139756171168,3155.939307538723,12.327887920073136,81.11689581243917,3.92080401070416e-05,1,1,0,0,0,78
heldout-code-256,heldout,code,256,127,resident_seed_batch,candidate,256,106,94,58,279,150,405.6310944420596,567.8077614765157,2330.1113557766807,147.6420812316901,3451.1922929269467,13.481219894245886,74.17726347055762,0.00013399997260421515,12,3,2,78,8,3
heldout-code-256,heldout,code,256,128,resident_seed_batch,ordinary,256,256,0,0,0,0,5205.6652017785855,0.0,0.0,0.0,5205.6652017785855,20.3346296944476,49.177192554091675,0.00016841699834913015,256,0,0,0,0,0
heldout-code-256,heldout,code,256,128,resident_seed_batch,default,256,100,64,46,305,156,785.7422905787063,516.2748738972663,1857.2240096837918,121.66701803438394,3280.908192194149,12.816047625758394,78.0271757097832,0.0001567090512253344,36,0,0,0,0,64
heldout-code-256,heldout,code,256,128,resident_seed_batch,existing_cost_gate,256,104,64,46,310,152,853.7327158843909,513.0871616257928,1877.9885038447658,123.2991365482187,3368.1075179031686,13.156669991809252,76.00707478583523,0.000157458009198308,40,0,0,0,0,64
heldout-code-256,heldout,code,256,128,resident_seed_batch,fixed_1,256,142,142,28,138,114,2863.335344721261,561.8881410492506,2239.5637256459804,0.0,5664.787211416493,22.128075044595676,45.191459175036975,7.962505333125591e-05,0,142,0,0,0,0
heldout-code-256,heldout,code,256,128,resident_seed_batch,fixed_2,256,106,105,43,206,150,2138.459433372854,519.3859438792991,1915.6072798153175,71.00104934210451,4644.4537064095775,18.142397290662412,55.1195073053925,5.854194751009345e-05,1,0,105,0,0,0
heldout-code-256,heldout,code,256,128,resident_seed_batch,fixed_3,256,95,95,58,276,161,60.94342474801,565.5916419649095,2386.2103990177993,152.4660414970584,3165.2115072277784,12.36410745010851,80.8792712320875,5.066697485744953e-05,0,0,0,95,0,0
heldout-code-256,heldout,code,256,128,resident_seed_batch,fixed_4,256,84,84,58,323,172,62.858675311803225,586.730486302327,2285.727127316049,153.657887873514,3088.9741768036934,12.066305378139427,82.87540955259627,4.358298610895872e-05,0,0,0,1,83,0
heldout-code-256,heldout,code,256,128,resident_seed_batch,fixed_5,256,79,79,60,382,177,40.32458202480149,623.7101377073931,2316.55870664417,160.79929665848042,3141.3927230348445,12.271065324354861,81.49251703641909,3.770802868530154e-05,0,0,0,1,1,77
heldout-code-256,heldout,code,256,128,resident_seed_batch,candidate,256,105,93,52,272,151,972.9042365071853,553.2094609071729,2269.5517026067046,135.54918254791824,3931.21458256898,15.356306963160078,65.11982356168116,0.0001355829881504178,12,3,31,40,2,17
heldout-code-256,heldout,code,256,129,resident_seed_batch,ordinary,256,256,0,0,0,0,5251.727673363917,0.0,0.0,0.0,5251.727673363917,20.514561224077802,48.745863441929565,0.00015145802171900868,256,0,0,0,0,0
heldout-code-256,heldout,code,256,129,resident_seed_batch,default,256,126,52,35,260,130,1528.9142985890176,410.7610380739443,1543.4766087555552,97.63666346947522,3580.7886088879923,13.98745550346872,71.4926313618665,0.0001835419679991901,74,0,0,0,0,52
heldout-code-256,heldout,code,256,129,resident_seed_batch,existing_cost_gate,256,110,60,42,300,146,1030.0666675136385,474.635095142009,1792.7359151383885,117.20491297453027,3414.6425907685652,13.338447620189708,74.97124316673498,0.00015991699183359742,50,0,0,0,0,60
heldout-code-256,heldout,code,256,129,resident_seed_batch,fixed_1,256,154,153,51,150,102,3150.9767660551893,613.865653725877,2028.9297878634445,0.0,5793.772207644506,22.631922686111352,44.18537540399407,8.166703628376126e-05,1,153,0,0,0,0
heldout-code-256,heldout,code,256,129,resident_seed_batch,fixed_2,256,120,119,64,233,136,2465.2464580020155,597.6289042721503,1787.9819719981203,72.46501896672594,4923.32235323901,19.231727942339884,51.997407773143244,6.245897384360433e-05,1,1,118,0,0,0
heldout-code-256,heldout,code,256,129,resident_seed_batch,fixed_3,256,103,102,61,298,153,85.87050849039542,615.750489518951,2617.324055657369,161.24426134940185,3480.1893150161163,13.594489511781704,73.55921670566202,5.208299262449145e-05,1,1,0,101,0,0
heldout-code-256,heldout,code,256,129,resident_seed_batch,fixed_4,256,98,97,75,381,158,65.23445958249965,681.5531499656389,2712.1540090229555,206.77988251565372,3665.721501086749,14.319224613620113,69.83618366100796,5.041598342359066e-05,1,1,0,0,96,0
heldout-code-256,heldout,code,256,129,resident_seed_batch,fixed_5,256,90,89,71,435,166,65.23445958249965,703.0143443886227,2630.418966851412,192.81729511098845,3591.485065933521,14.029238538802817,71.27970611050247,4.499999340623617e-05,1,1,0,0,1,87
heldout-code-256,heldout,code,256,129,resident_seed_batch,candidate,256,101,91,62,331,155,471.48078930040026,609.8248900548996,2380.97685621389,159.45156202509474,3621.734097594285,14.147398818727675,70.68437193388837,0.00012524996418505907,10,3,9,3,74,2
heldout-code-256,heldout,code,256,130,resident_seed_batch,ordinary,256,256,0,0,0,0,5204.941592237491,0.0,0.0,0.0,5204.941592237491,20.3318030946777,49.184029342767545,0.0001664579613134265,256,0,0,0,0,0
heldout-code-256,heldout,code,256,130,resident_seed_batch,default,256,152,44,34,210,104,2232.7191534102885,346.2016194279637,1235.1154668006236,87.67402367673111,3901.710263315606,15.241055716076586,65.61225276180699,0.00031575001776218414,108,0,0,0,0,44
heldout-code-256,heldout,code,256,130,resident_seed_batch,existing_cost_gate,256,138,60,50,290,118,1628.8812786849173,472.81994164058295,1728.019657234047,131.21146565160726,3960.932343211155,15.472391965668574,64.63124785223144,0.00022733298828825355,78,0,0,0,0,60
heldout-code-256,heldout,code,256,130,resident_seed_batch,fixed_1,256,153,153,50,148,103,3089.0702269262465,606.1484694942383,2033.3528023151805,0.0,5728.571498735664,22.377232416936188,44.68827875439819,0.00010570802260190248,0,153,0,0,0,0
heldout-code-256,heldout,code,256,130,resident_seed_batch,fixed_2,256,118,118,58,231,138,2404.962493426076,588.4397882858221,1730.8424472618133,53.69435573635931,4777.9390847100685,18.663824549648705,53.579586399338616,7.874995935708284e-05,0,1,117,0,0,0
heldout-code-256,heldout,code,256,130,resident_seed_batch,fixed_3,256,105,105,69,307,151,61.42892851920904,616.5643229445458,2644.617328200849,184.21864799229832,3506.8292276569023,13.698551670534775,73.00041815011537,6.791600026190281e-05,0,1,0,104,0,0
heldout-code-256,heldout,code,256,130,resident_seed_batch,fixed_4,256,98,98,76,381,158,59.92842491634474,675.8104532406662,2685.392564107074,205.67611336371385,3626.8075556278022,14.167217014171102,70.58549318470422,5.5333017371594906e-05,0,1,0,0,97,0
heldout-code-256,heldout,code,256,130,resident_seed_batch,fixed_5,256,92,92,77,450,164,42.86400147100356,720.912626551708,2719.0585732596505,209.97189317692704,3692.80709445929,14.425027712731602,69.32395693891077,4.9833033699542284e-05,0,1,0,0,1,90
heldout-code-256,heldout,code,256,130,resident_seed_batch,candidate,256,103,91,71,396,153,354.9680543690683,670.8772401645706,2545.402670143337,188.80809155881082,3760.0560562357878,14.687718969671046,68.08409134630907,0.0001275840331800282,12,2,2,6,24,57
heldout-code-256,heldout,code,256,131,resident_seed_batch,ordinary,256,256,0,0,0,0,5202.225665711885,0.0,0.0,0.0,5202.225665711885,20.32119400668705,49.209706854377366,0.00012224999954923987,256,0,0,0,0,0
heldout-code-256,heldout,code,256,131,resident_seed_batch,default,256,101,52,29,255,155,1023.1641804487178,411.6139887473184,1517.6674392503862,77.74682837529207,3030.192436821714,11.836689206334821,84.48308328183651,0.00014708301750943065,49,0,0,0,0,52
heldout-code-256,heldout,code,256,131,resident_seed_batch,existing_cost_gate,256,98,53,30,260,158,939.7433865376064,419.338517121625,1548.0232704883274,80.45041330629938,2987.5555874538577,11.670139013491632,85.68878218536373,0.00013775000115856528,45,0,0,0,0,53
heldout-code-256,heldout,code,256,131,resident_seed_batch,fixed_1,256,149,148,41,144,107,3043.049287289633,593.9561511000477,2130.9102643666347,0.0,5767.915702756317,22.530920713891863,44.38345031250459,7.204199209809303e-05,1,148,0,0,0,0
heldout-code-256,heldout,code,256,131,resident_seed_batch,fixed_2,256,113,112,50,216,143,2287.5888401144634,557.3407090126394,1757.7642343349382,53.045193463850616,4655.7389769258925,18.186480378616768,54.985900470097356,5.7750032283365726e-05,1,0,112,0,0,0
heldout-code-256,heldout,code,256,131,resident_seed_batch,fixed_3,256,94,94,53,273,162,59.89688062175296,559.5361745866046,2363.373611427149,140.85899018216983,3123.6656568176754,12.201818971944045,81.95499394797822,4.554103361442685e-05,0,0,0,94,0,0
heldout-code-256,heldout,code,256,131,resident_seed_batch,fixed_4,256,89,89,60,343,167,59.89688062175296,621.9133259699289,2427.166802799302,160.75144720616916,3269.728456597154,12.772376783582633,78.2939633667385,4.137499490752816e-05,0,0,0,1,88,0
heldout-code-256,heldout,code,256,131,resident_seed_batch,fixed_5,256,74,74,48,357,182,39.271364130442144,587.7376824663759,2180.9091558891646,129.32299177909286,2937.241194265076,11.473598415097953,87.15661502359308,3.345898585394025e-05,0,0,0,1,1,72
heldout-code-256,heldout,code,256,131,resident_seed_batch,candidate,256,96,87,59,310,160,346.40354885169063,588.5039136746973,2280.595012680962,152.30414207305793,3367.8066172804115,13.155494598751607,76.01386572686482,0.00011545798042789102,9,3,2,21,52,9
heldout-code-256,heldout,code,256,132,resident_seed_batch,ordinary,256,256,0,0,0,0,5206.329476601686,0.0,0.0,0.0,5206.329476601686,20.337224517975336,49.17091804322346,0.00014054198982194066,256,0,0,0,0,0
heldout-code-256,heldout,code,256,132,resident_seed_batch,default,256,152,47,37,235,104,2173.3910013401014,371.823155365858,1396.7156931390361,102.36284622237487,4044.2926960673717,15.79801834401317,63.29907829097824,0.00021241599461063743,105,0,0,0,0,47
heldout-code-256,heldout,code,256,132,resident_seed_batch,existing_cost_gate,256,132,64,54,315,124,1436.1118410118215,504.4331966411611,1879.7738155476154,145.9995014368783,3966.3183546374767,15.493431072802643,64.54348267346748,0.00018404197180643678,68,0,0,0,0,64
heldout-code-256,heldout,code,256,132,resident_seed_batch,fixed_1,256,149,149,42,145,107,3030.2437128388856,594.8101887771319,2112.5931475840307,0.0,5737.647049200045,22.412683785937677,44.617592857283206,9.81249613687396e-05,0,149,0,0,0,0
heldout-code-256,heldout,code,256,132,resident_seed_batch,fixed_2,256,123,122,73,236,133,2511.350213116399,610.5516119613974,1830.0012364973952,96.56537882233832,5048.468440397526,19.720579845302836,50.708448120920025,7.000000914558768e-05,1,0,122,0,0,0
heldout-code-256,heldout,code,256,132,resident_seed_batch,fixed_3,256,97,96,57,279,159,80.40424303442684,578.034989155581,2446.139849354383,153.2841237687028,3257.863205313092,12.726028145754265,78.579112708754,5.324999801814556e-05,1,0,0,96,0,0
heldout-code-256,heldout,code,256,132,resident_seed_batch,fixed_4,256,97,96,76,375,159,58.97384861927817,676.5353947370322,2685.063807387512,209.26194156003416,3629.8349923038577,14.179042938686944,70.52662188302854,5.266699008643627e-05,1,0,0,1,95,0
heldout-code-256,heldout,code,256,132,resident_seed_batch,fixed_5,256,92,91,79,442,164,58.97384861927817,730.3888886352019,2728.037869450101,217.74458070668027,3735.1451874112613,14.59041088832524,68.53816576201885,4.291697405278683e-05,1,0,0,1,1,89
heldout-code-256,heldout,code,256,132,resident_seed_batch,candidate,256,103,93,53,266,153,369.97378432780675,556.5459009344612,2299.5943184130488,135.74841937749184,3361.8624230528067,13.132275090050026,76.14826777103332,0.0001244159648194909,10,3,2,84,2,2
heldout-code-256,heldout,code,256,133,resident_seed_batch,ordinary,256,256,0,0,0,0,5178.844747060931,0.0,0.0,0.0,5178.844747060931,20.22986229320676,49.43187380646692,0.000132500019390136,256,0,0,0,0,0
heldout-code-256,heldout,code,256,133,resident_seed_batch,default,256,113,60,42,300,143,1082.2341991313544,481.5084489468197,1813.758680427025,120.20269983679397,3497.704028341994,13.662906360710915,73.19086976074156,0.00016020797193050385,53,0,0,0,0,60
heldout-code-256,heldout,code,256,133,resident_seed_batch,existing_cost_gate,256,106,61,42,305,150,919.1231646268174,489.9530284516769,1847.0854833731728,120.49331495151202,3376.6549914031802,13.190058560168673,75.8146747748186,0.0001485000248067081,45,0,0,0,0,61
heldout-code-256,heldout,code,256,133,resident_seed_batch,fixed_1,256,148,148,40,146,108,3006.0557945005007,589.9243539941397,2112.401262281225,0.0,5708.381410775866,22.298364885843228,44.84633761800532,8.008297299966216e-05,0,148,0,0,0,0
heldout-code-256,heldout,code,256,133,resident_seed_batch,fixed_2,256,111,111,51,220,145,2282.3906776324206,559.547541980011,1865.9376321506506,71.38728905946785,4779.26314082255,18.668996643838085,53.56474260924255,5.9416983276605606e-05,0,0,111,0,0,0
heldout-code-256,heldout,code,256,133,resident_seed_batch,fixed_3,256,94,94,53,271,162,81.2714987659283,557.6461297115507,2350.852757744485,140.75350345516821,3130.523889677132,12.228608944051297,81.77545005938373,4.8124988097697496e-05,0,1,0,93,0,0
heldout-code-256,heldout,code,256,133,resident_seed_batch,fixed_4,256,82,81,53,320,174,39.40329960048136,563.8566901309115,2244.388627126667,147.89860949899116,2995.547226357052,11.701356352957234,85.46017827645035,4.0834012906998396e-05,1,0,0,0,81,0
heldout-code-256,heldout,code,256,133,resident_seed_batch,fixed_5,256,79,79,57,390,177,20.343464521154228,635.0226138359795,2379.8106183526106,160.027868591948,3195.2045653016935,12.48126783320974,80.12006579485727,3.5999983083456755e-05,0,0,0,0,0,79
heldout-code-256,heldout,code,256,133,resident_seed_batch,candidate,256,89,77,49,326,167,363.0570751680955,559.3221992925602,2160.4419530415653,133.44287148963141,3216.2640989918523,12.563531636686923,79.59545364456979,0.00010808400111272931,12,3,2,18,2,52
